model_id, fold, beta_1, lr, recurrent_dropout, lstm_units, epoch, loss, acc, f1, val_loss, val_acc, val_f1, time
28, 9, 0.8458710698917252, 0.0011955834709285276, 0.1, 42.0, 92, 0.2534090915662739, 0.8958455518924588, 0.5621337609908804, 0.4790935516357422, 0.8171643018722534, 0.6574163436889648, 1052.3136122226715
29, 3, 0.7813458197844344, 0.0006186870279754626, 0.2, 36.0, 142, 0.29892362568016906, 0.8713197614949094, 0.5761901414785738, 0.5483952760696411, 0.7587065100669861, 0.48406484723091125, 1209.9906413555145
29, 5, 0.7813458197844344, 0.0006186870279754626, 0.2, 36.0, 119, 0.3373602630714776, 0.8560776947323321, 0.47907129774419316, 0.5819222927093506, 0.7163009643554688, 0.540284276008606, 1339.8955047130585
29, 9, 0.7813458197844344, 0.0006186870279754626, 0.2, 36.0, 162, 0.23789222033524407, 0.9043381292879316, 0.5871818937841463, 0.5739586353302002, 0.8078358769416809, 0.6464267373085022, 1050.6357250213623
30, 3, 0.7553142645100892, 0.000102798594128353, 0, 54.0, 165, 0.4024850193288812, 0.8172379064957508, 0.45911903270151916, 0.47481369972229004, 0.7686567902565002, 0.34659671783447266, 1201.3318507671356
30, 5, 0.7553142645100892, 0.000102798594128353, 0, 54.0, 184, 0.401647472135031, 0.823849130072463, 0.46779632198518145, 0.5520809888839722, 0.760188102722168, 0.5166311860084534, 1329.9701516628265
30, 9, 0.7553142645100892, 0.000102798594128353, 0, 54.0, 192, 0.3324089588712718, 0.8653973154224404, 0.5073246828065835, 0.4194250702857971, 0.8106343746185303, 0.5683847665786743, 1043.9934568405151
31, 3, 0.740346244004278, 0.0008298818960658359, 0.2, 48.0, 53, 0.3386789369142074, 0.8537131164333608, 0.5423446058792146, 0.5016926527023315, 0.7624378204345703, 0.46110230684280396, 1220.5775520801544
31, 5, 0.740346244004278, 0.0008298818960658359, 0.2, 48.0, 103, 0.3763986656504104, 0.8401854428435358, 0.4707672944173267, 0.6048856973648071, 0.7617554664611816, 0.60483717918396, 1350.0849874019623
31, 9, 0.740346244004278, 0.0008298818960658359, 0.2, 48.0, 77, 0.2684022723943775, 0.8935866691386083, 0.5727095586065282, 0.46581870317459106, 0.8264924883842468, 0.6671315431594849, 1060.254895210266
32, 3, 0.9978034972672496, 0.005524057961033884, 0.1, 40.0, 58, 0.4025568610960894, 0.8212383106203363, 0.5393393732036632, 0.4372802972793579, 0.7935323715209961, 0.43656590580940247, 1223.2265810966492
32, 5, 0.9978034972672496, 0.005524057961033884, 0.1, 40.0, 173, 0.24072306753351688, 0.8940255668313529, 0.6332881393600049, 0.7858463525772095, 0.6943573355674744, 0.5751377940177917, 1352.0115296840668
32, 9, 0.9978034972672496, 0.005524057961033884, 0.1, 40.0, 66, 0.3457189878614069, 0.8560890872994272, 0.5197967941318261, 0.3735211193561554, 0.8358209133148193, 0.6794649958610535, 1061.0926821231842
33, 3, 0.8445810613513385, 0.0004987893508328875, 0, 46.0, 62, 0.3454943398841661, 0.8440663398337153, 0.5393727714969442, 0.49801531434059143, 0.7835822105407715, 0.45641204714775085, 1214.4243605136871
33, 5, 0.8445810613513385, 0.0004987893508328875, 0, 46.0, 74, 0.3745557267170448, 0.8385573069655935, 0.48345482509946985, 0.525869607925415, 0.7868338227272034, 0.5912482738494873, 1342.7950456142426
33, 9, 0.8445810613513385, 0.0004987893508328875, 0, 46.0, 162, 0.30731526977634005, 0.8766479597931541, 0.5164054911191401, 0.4833144545555115, 0.8143656849861145, 0.6367970705032349, 1054.1772766113281
34, 3, 0.890798724848957, 0.0014829058064601498, 0.2, 26.0, 93, 0.33608376706497567, 0.8575546917597288, 0.5273513500891731, 0.5924303531646729, 0.7661691904067993, 0.4068986177444458, 1207.8620579242706
34, 5, 0.890798724848957, 0.0014829058064601498, 0.2, 26.0, 87, 0.2938436174576187, 0.8754152391552065, 0.5549516165812696, 0.5520293116569519, 0.7789968252182007, 0.5412948131561279, 1336.51691365242
34, 9, 0.890798724848957, 0.0014829058064601498, 0.2, 26.0, 70, 0.2722199176745424, 0.8900938532347883, 0.5542126159494518, 0.4802604615688324, 0.8283582329750061, 0.6721847057342529, 1047.1646661758423
35, 3, 0.9689439460965493, 0.0035548918033206484, 0, 42.0, 177, 0.1580335762722533, 0.9349971221349338, 0.6842516853263938, 0.906622052192688, 0.7674130201339722, 0.4619806110858917, 1213.3139164447784
35, 5, 0.9689439460965493, 0.0035548918033206484, 0, 42.0, 55, 0.27089676137667773, 0.88441936903243, 0.6142215294698042, 0.6887764930725098, 0.6880877614021301, 0.5348776578903198, 1339.565583229065
35, 9, 0.9689439460965493, 0.0035548918033206484, 0, 42.0, 113, 0.25041861738950183, 0.897866507130363, 0.532716074831256, 0.5653752088546753, 0.825559675693512, 0.702796220779419, 1051.6963338851929
36, 3, 0.7939976983356248, 0.0004650239877643286, 0.2, 56.0, 125, 0.27312054829463295, 0.879257143755143, 0.5752381780235764, 0.6924776434898376, 0.7686567902565002, 0.4149652123451233, 1211.574695110321
36, 5, 0.7939976983356248, 0.0004650239877643286, 0.2, 56.0, 200, 0.21470834850949586, 0.9140610790069198, 0.6387064612330353, 0.5287581086158752, 0.7633228898048401, 0.5480139851570129, 1338.8968966007233
36, 9, 0.7939976983356248, 0.0004650239877643286, 0.2, 56.0, 168, 0.23304447409980375, 0.9050553993351078, 0.5783800833454996, 0.5956712365150452, 0.8041045069694519, 0.6286205053329468, 1049.586557149887
37, 3, 0.7066742633450973, 0.0027907930925741976, 0.3, 36.0, 55, 0.3086141199261773, 0.8626539571450489, 0.5900900723910568, 0.46936866641044617, 0.7786070704460144, 0.5263919234275818, 1207.8569951057434
37, 5, 0.7066742633450973, 0.0027907930925741976, 0.3, 36.0, 62, 0.25716588307510724, 0.8904071980339223, 0.5932020597471648, 0.5930390954017639, 0.7648902535438538, 0.5627796649932861, 1339.9756934642792
37, 9, 0.7066742633450973, 0.0027907930925741976, 0.3, 36.0, 72, 0.23094373638073046, 0.9051910511003457, 0.5698716501635811, 0.5332305431365967, 0.8302239179611206, 0.6597405076026917, 1050.7386765480042
38, 3, 0.8342118453541381, 0.0007797262373501734, 0.2, 32.0, 183, 0.3159363931389511, 0.8589772638273214, 0.572341733857205, 0.5514093637466431, 0.7624378204345703, 0.4014730751514435, 1216.4631886482239
38, 5, 0.8342118453541381, 0.0007797262373501734, 0.2, 32.0, 119, 0.39213690937224804, 0.8351861716692925, 0.4367018975908794, 0.5098206400871277, 0.7727273106575012, 0.5305134057998657, 1345.2556295394897
38, 9, 0.8342118453541381, 0.0007797262373501734, 0.2, 32.0, 161, 0.27892093464076023, 0.8888334006584596, 0.5580505055078824, 0.5250977277755737, 0.8180970549583435, 0.6806886792182922, 1053.8747851848602
39, 3, 0.9108975477238678, 0.00010980770284003005, 0.1, 54.0, 171, 0.3981204653792607, 0.8147035857362633, 0.4666727025910179, 0.47817447781562805, 0.7711443901062012, 0.37626269459724426, 1203.8069729804993
39, 5, 0.9108975477238678, 0.00010980770284003005, 0.1, 54.0, 175, 0.40092948226758984, 0.8255610774204443, 0.4647030402915646, 0.5621310472488403, 0.7586207389831543, 0.5194239020347595, 1331.9635529518127
39, 9, 0.9108975477238678, 0.00010980770284003005, 0.1, 54.0, 177, 0.3403452658204418, 0.8614920181077836, 0.49906794505280605, 0.4082862138748169, 0.8125, 0.5668792128562927, 1042.746430158615
40, 3, 0.7322584610240589, 0.00021048707336808817, 0.3, 48.0, 65, 0.41876246219131086, 0.8062065495309139, 0.47140735571057674, 0.4770621061325073, 0.7773632407188416, 0.42621368169784546, 1223.7017693519592
40, 5, 0.7322584610240589, 0.00021048707336808817, 0.3, 48.0, 56, 0.42443396217723256, 0.8127157310558776, 0.4350742806804587, 0.5123077034950256, 0.7852664589881897, 0.48272019624710083, 1356.3819291591644
40, 9, 0.7322584610240589, 0.00021048707336808817, 0.3, 48.0, 169, 0.2853431947762295, 0.8839891286282762, 0.5379878569729555, 0.4547208547592163, 0.8274253606796265, 0.6415180563926697, 1062.4762480258942
41, 3, 0.8097886794344363, 0.00030527739399156914, 0.4, 44.0, 59, 0.41195127956565314, 0.8129609451746183, 0.47655762055691736, 0.4876621663570404, 0.7624378800392151, 0.4399402141571045, 1211.5109868049622
41, 5, 0.8097886794344363, 0.00030527739399156914, 0.4, 44.0, 137, 0.3940680118894967, 0.8253712480087703, 0.4598627273654525, 0.5662118196487427, 0.777429461479187, 0.6258054971694946, 1343.6768100261688
41, 9, 0.8097886794344363, 0.00030527739399156914, 0.4, 44.0, 150, 0.29428865446280583, 0.8778756538925463, 0.530546017870754, 0.39286211133003235, 0.8348881006240845, 0.6595543622970581, 1053.5276908874512
42, 3, 0.7772451359901138, 0.0046212446083241975, 0, 38.0, 128, 0.2852444794415309, 0.8784338971983336, 0.589618926094248, 0.5867376327514648, 0.7711443901062012, 0.5143017172813416, 1210.5922343730927
42, 5, 0.7772451359901138, 0.0046212446083241975, 0, 38.0, 83, 0.26885725777845304, 0.8857625352470504, 0.6265234364346279, 0.5142674446105957, 0.8040751814842224, 0.576894998550415, 1339.140648841858
42, 9, 0.7772451359901138, 0.0046212446083241975, 0, 38.0, 200, 0.3821736538417794, 0.8388026568945913, 0.49441463945774644, 0.3705217242240906, 0.8526120185852051, 0.6667619943618774, 1048.8009550571442
